time,x,y,diameter,numberOfDetections
1397.665,639.5,359.5,1230.837890625,1
1397.695,1132.399169921875,397.5761413574219,7.252504825592041,2
1397.726,1129.6190185546875,148.6666717529297,3.501862049102783,2
1397.756,1131.5,148.5,1.4142135381698608,1
1397.786,1132.45166015625,397.4085998535156,6.4555745124816895,1
1397.877,1091.5555419921875,345.0,6.708940029144287,1
1397.907,1092.1866455078125,344.522216796875,2.1886351108551025,1
1397.968,1091.515625,344.4699401855469,3.6414620876312256,1
1398.089,1166.9940185546875,312.2946472167969,8.504606246948242,1
1398.12,1167.1185302734375,312.0384521484375,8.26550579071045,1
1398.15,1166.7786865234375,312.1036376953125,8.649617195129395,1
1398.271,1091.173583984375,309.188232421875,4.083438873291016,1
1398.301,1091.01171875,309.2657470703125,4.7122344970703125,1
1398.332,1089.55615234375,310.8525390625,2.0,1
1398.362,1091.007568359375,309.1320495605469,4.130139350891113,1
1398.483,1106.5694580078125,244.03770446777344,10.819929122924805,1
1398.513,1106.5701904296875,244.13626098632812,10.332810401916504,1
1398.544,1106.6904296875,244.2142791748047,10.34222412109375,1
1398.665,1092.5128173828125,301.9230651855469,6.111649036407471,1
1398.695,1093.0,301.6363525390625,7.018276214599609,1
1398.726,1093.205078125,301.6752014160156,7.2173919677734375,1
1398.756,1093.2161865234375,301.6756896972656,7.014132022857666,1
1398.877,1102.0,294.5,2.2360680103302,1
1398.907,1101.86669921875,294.1333312988281,2.282299041748047,1
1398.938,1101.86669921875,294.1333312988281,2.282299041748047,1
1399.089,1078.4884033203125,285.1046447753906,7.340372085571289,1
1399.12,1078.53662109375,285.11383056640625,7.284031391143799,1
1399.15,1078.3922119140625,285.0313720703125,7.471217155456543,1
1399.756,1075.22216796875,395.4444580078125,1.7916128635406494,1
1399.877,1102.2332763671875,414.26666259765625,3.681994915008545,1
1399.907,1102.212158203125,414.1060485839844,4.050191402435303,1
1399.938,1102.212158203125,414.1060485839844,4.050191402435303,1
1399.968,1102.0,414.0,2.0,1
1400.089,1148.6231689453125,418.7677917480469,2.2360680103302,1
1400.119,1147.00927734375,416.1865234375,1.7207592725753784,1
1400.15,1147.0330810546875,416.1064758300781,2.0,1
1400.271,1208.101318359375,386.16455078125,7.235458850860596,1
1400.301,1208.101318359375,386.16455078125,7.235458850860596,1
1400.332,1208.101318359375,386.16455078125,7.235458850860596,1
1400.362,1208.0123291015625,386.1604919433594,7.414030075073242,1
1400.483,1159.6732177734375,345.7843017578125,8.147873878479004,1
1400.513,1159.7291259765625,345.6666564941406,7.696338653564453,1
1400.544,1159.771240234375,345.7875671386719,8.163187980651855,1
1400.665,1124.29248046875,320.6054382324219,5.548702239990234,1
1400.695,1124.608642578125,320.2826232910156,7.568261623382568,1
1400.726,1124.57666015625,320.1433410644531,8.068804740905762,1
1400.756,1124.562744140625,320.28314208984375,7.573503017425537,1
1400.877,1145.77783203125,333.0,2.2466161251068115,1
1400.907,1145.77783203125,333.0,2.2466161251068115,1
1400.938,1146.0,333.0,2.0,1
1401.089,1080.1260986328125,274.18017578125,4.863430023193359,1
1401.119,1080.1260986328125,274.18017578125,4.863430023193359,1
